Record ID,Email,Create Date,Lifecycle Stage,Became a Customer Date,Original Traffic Source,Original Traffic Source Drill-Down 1,Google ad click id
220307,lead220307@example.com,2026-02-10,Lead,,Social Media,instagram / social,
220308,lead220308@example.com,2026-02-10,Lead,,Email Marketing,hubspot / email,
220309,lead220309@example.com,2026-02-10,Lead,,Paid Search,google / cpc,Cj0KCQ42x00020803AbVxYz
220310,lead220310@example.com,2026-02-10,Lead,,Organic Search,google / organic,
220311,lead220311@example.com,2026-02-10,Lead,,Organic Search,google / organic,
220312,lead220312@example.com,2026-02-10,Customer,2026-02-14,Direct Traffic,(direct) / (none),
220313,lead220313@example.com,2026-02-10,Lead,,Organic Search,google / organic,
220314,lead220314@example.com,2026-02-10,Lead,,Paid Search,google / cpc,Cj0KCQ42x00020804AbVxYz
220315,lead220315@example.com,2026-02-10,Lead,,Paid Search,google / cpc,Cj0KCQ42x00020805AbVxYz
220316,lead220316@example.com,2026-02-10,Lead,,Organic Search,google / organic,
220317,lead220317@example.com,2026-02-10,Lead,,Social Media,instagram / social,
220318,lead220318@example.com,2026-02-10,Lead,,Social Media,instagram / social,
220319,lead220319@example.com,2026-02-10,Lead,,Paid Search,google / cpc,Cj0KCQ42x00020806AbVxYz
220320,lead220320@example.com,2026-02-10,Lead,,Paid Search,google / cpc,Cj0KCQ42x00020807AbVxYz
220321,lead220321@example.com,2026-02-10,Lead,,Social Media,instagram / social,
220322,lead220322@example.com,2026-02-10,Lead,,Organic Search,google / organic,
220323,lead220323@example.com,2026-02-10,Lead,,Organic Search,google / organic,
220324,lead220324@example.com,2026-02-10,Lead,,Social Media,instagram / social,
220325,lead220325@example.com,2026-02-10,Lead,,Organic Search,google / organic,
220326,lead220326@example.com,2026-02-10,Lead,,Paid Search,google / cpc,Cj0KCQ42x00020808AbVxYz
220327,lead220327@example.com,2026-02-10,Lead,,Direct Traffic,(direct) / (none),
220328,lead220328@example.com,2026-02-10,Lead,,Email Marketing,hubspot / email,
220329,lead220329@example.com,2026-02-10,Lead,,Paid Search,google / cpc,Cj0KCQ42x00020809AbVxYz
220330,lead220330@example.com,2026-02-10,Lead,,Paid Search,google / cpc,Cj0KCQ42x00020810AbVxYz
220331,lead220331@example.com,2026-02-10,Lead,,Paid Search,google / cpc,Cj0KCQ42x00020811AbVxYz
220332,lead220332@example.com,2026-02-10,Lead,,Social Media,instagram / social,
220333,lead220333@example.com,2026-02-10,Customer,2026-02-13,Paid Search,google / cpc,Cj0KCQ42x00020812AbVxYz
220334,lead220334@example.com,2026-02-10,Lead,,Direct Traffic,(direct) / (none),
220335,lead220335@example.com,2026-02-10,Lead,,Direct Traffic,(direct) / (none),
220336,lead220336@example.com,2026-02-10,Lead,,Social Media,instagram / social,
220337,lead220337@example.com,2026-02-10,Lead,,Direct Traffic,(direct) / (none),
220338,lead220338@example.com,2026-02-10,Lead,,Direct Traffic,(direct) / (none),
220339,lead220339@example.com,2026-02-10,Lead,,Social Media,instagram / social,
220340,lead220340@example.com,2026-02-10,Lead,,Paid Search,google / cpc,Cj0KCQ42x00020813AbVxYz
220341,lead220341@example.com,2026-02-10,Lead,,Paid Search,google / cpc,Cj0KCQ42x00020814AbVxYz
220342,lead220342@example.com,2026-02-10,Lead,,Paid Search,google / cpc,Cj0KCQ42x00020815AbVxYz
220343,lead220343@example.com,2026-02-10,Customer,2026-02-20,Organic Search,google / organic,
220344,lead220344@example.com,2026-02-10,Lead,,Paid Search,google / cpc,Cj0KCQ42x00020816AbVxYz
220345,lead220345@example.com,2026-02-10,Lead,,Direct Traffic,(direct) / (none),
220346,lead220346@example.com,2026-02-10,Lead,,Organic Search,google / organic,
220347,lead220347@example.com,2026-02-10,Lead,,Paid Search,google / cpc,Cj0KCQ42x00020817AbVxYz
220348,lead220348@example.com,2026-02-10,Lead,,Paid Search,google / cpc,Cj0KCQ42x00020818AbVxYz
220349,lead220349@example.com,2026-02-10,Lead,,Paid Search,google / cpc,Cj0KCQ42x00020819AbVxYz
220539,lead220539@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021076AbVxYz
220540,lead220540@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021077AbVxYz
220541,lead220541@example.com,2026-02-11,Lead,,Email Marketing,hubspot / email,
220542,lead220542@example.com,2026-02-11,Customer,2026-02-15,Social Media,instagram / social,
220543,lead220543@example.com,2026-02-11,Customer,2026-02-19,Email Marketing,hubspot / email,
220544,lead220544@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021078AbVxYz
220545,lead220545@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021079AbVxYz
220546,lead220546@example.com,2026-02-11,Lead,,Direct Traffic,(direct) / (none),
220547,lead220547@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021080AbVxYz
220548,lead220548@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021081AbVxYz
220549,lead220549@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021082AbVxYz
220550,lead220550@example.com,2026-02-11,Lead,,Direct Traffic,(direct) / (none),
220551,lead220551@example.com,2026-02-11,Lead,,Direct Traffic,(direct) / (none),
220552,lead220552@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021083AbVxYz
220553,lead220553@example.com,2026-02-11,Customer,2026-02-15,Email Marketing,hubspot / email,
220554,lead220554@example.com,2026-02-11,Lead,,Social Media,instagram / social,
220555,lead220555@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021084AbVxYz
220556,lead220556@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021085AbVxYz
220557,lead220557@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021086AbVxYz
220558,lead220558@example.com,2026-02-11,Lead,,Organic Search,google / organic,
220559,lead220559@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021087AbVxYz
220560,lead220560@example.com,2026-02-11,Lead,,Organic Search,google / organic,
220561,lead220561@example.com,2026-02-11,Lead,,Email Marketing,hubspot / email,
220562,lead220562@example.com,2026-02-11,Lead,,Organic Search,google / organic,
220563,lead220563@example.com,2026-02-11,Lead,,Social Media,instagram / social,
220564,lead220564@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021088AbVxYz
220565,lead220565@example.com,2026-02-11,Lead,,Email Marketing,hubspot / email,
220566,lead220566@example.com,2026-02-11,Lead,,Social Media,instagram / social,
220567,lead220567@example.com,2026-02-11,Lead,,Social Media,instagram / social,
220568,lead220568@example.com,2026-02-11,Lead,,Organic Search,google / organic,
220569,lead220569@example.com,2026-02-11,Lead,,Organic Search,google / organic,
220570,lead220570@example.com,2026-02-11,Lead,,Organic Search,google / organic,
220571,lead220571@example.com,2026-02-11,Lead,,Direct Traffic,(direct) / (none),
220572,lead220572@example.com,2026-02-11,Customer,2026-02-13,Paid Search,google / cpc,Cj0KCQ42x00021089AbVxYz
220573,lead220573@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021090AbVxYz
220574,lead220574@example.com,2026-02-11,Lead,,Organic Search,google / organic,
220575,lead220575@example.com,2026-02-11,Lead,,Social Media,instagram / social,
220576,lead220576@example.com,2026-02-11,Lead,,Direct Traffic,(direct) / (none),
220577,lead220577@example.com,2026-02-11,Lead,,Organic Search,google / organic,
220578,lead220578@example.com,2026-02-11,Lead,,Direct Traffic,(direct) / (none),
220579,lead220579@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021091AbVxYz
220580,lead220580@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021092AbVxYz
220581,lead220581@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021093AbVxYz
220582,lead220582@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021094AbVxYz
220583,lead220583@example.com,2026-02-11,Lead,,Direct Traffic,(direct) / (none),
220584,lead220584@example.com,2026-02-11,Lead,,Direct Traffic,(direct) / (none),
220585,lead220585@example.com,2026-02-11,Lead,,Social Media,instagram / social,
220586,lead220586@example.com,2026-02-11,Lead,,Social Media,instagram / social,
220587,lead220587@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021095AbVxYz
220588,lead220588@example.com,2026-02-11,Lead,,Direct Traffic,(direct) / (none),
220589,lead220589@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021096AbVxYz
220590,lead220590@example.com,2026-02-11,Lead,,Direct Traffic,(direct) / (none),
220591,lead220591@example.com,2026-02-11,Lead,,Organic Search,google / organic,
220592,lead220592@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021097AbVxYz
220593,lead220593@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021098AbVxYz
220594,lead220594@example.com,2026-02-11,Lead,,Organic Search,google / organic,
220595,lead220595@example.com,2026-02-11,Lead,,Direct Traffic,(direct) / (none),
220596,lead220596@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021099AbVxYz
220597,lead220597@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021100AbVxYz
220598,lead220598@example.com,2026-02-11,Lead,,Social Media,instagram / social,
220599,lead220599@example.com,2026-02-11,Lead,,Social Media,instagram / social,
220600,lead220600@example.com,2026-02-11,Lead,,Direct Traffic,(direct) / (none),
220601,lead220601@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021101AbVxYz
220602,lead220602@example.com,2026-02-11,Lead,,Direct Traffic,(direct) / (none),
220603,lead220603@example.com,2026-02-11,Lead,,Social Media,instagram / social,
220604,lead220604@example.com,2026-02-11,Customer,2026-02-19,Social Media,instagram / social,
220605,lead220605@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021102AbVxYz
220606,lead220606@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021103AbVxYz
220607,lead220607@example.com,2026-02-11,Lead,,Organic Search,google / organic,
220608,lead220608@example.com,2026-02-11,Lead,,Email Marketing,hubspot / email,
220609,lead220609@example.com,2026-02-11,Lead,,Organic Search,google / organic,
220610,lead220610@example.com,2026-02-11,Lead,,Direct Traffic,(direct) / (none),
220611,lead220611@example.com,2026-02-11,Lead,,Organic Search,google / organic,
220612,lead220612@example.com,2026-02-11,Lead,,Social Media,instagram / social,
220613,lead220613@example.com,2026-02-11,Lead,,Email Marketing,hubspot / email,
220614,lead220614@example.com,2026-02-11,Lead,,Social Media,instagram / social,
220615,lead220615@example.com,2026-02-11,Lead,,Email Marketing,hubspot / email,
220616,lead220616@example.com,2026-02-11,Lead,,Organic Search,google / organic,
220617,lead220617@example.com,2026-02-11,Lead,,Direct Traffic,(direct) / (none),
220618,lead220618@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021104AbVxYz
220619,lead220619@example.com,2026-02-11,Lead,,Direct Traffic,(direct) / (none),
220620,lead220620@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021105AbVxYz
220621,lead220621@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021106AbVxYz
220622,lead220622@example.com,2026-02-11,Lead,,Social Media,instagram / social,
220623,lead220623@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021107AbVxYz
220624,lead220624@example.com,2026-02-11,Lead,,Organic Search,google / organic,
220625,lead220625@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021108AbVxYz
220626,lead220626@example.com,2026-02-11,Lead,,Organic Search,google / organic,
220627,lead220627@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021109AbVxYz
220628,lead220628@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021110AbVxYz
220629,lead220629@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021111AbVxYz
220630,lead220630@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021112AbVxYz
220631,lead220631@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021113AbVxYz
220632,lead220632@example.com,2026-02-11,Lead,,Social Media,instagram / social,
220633,lead220633@example.com,2026-02-11,Lead,,Social Media,instagram / social,
220634,lead220634@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021114AbVxYz
220635,lead220635@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021115AbVxYz
220636,lead220636@example.com,2026-02-11,Lead,,Email Marketing,hubspot / email,
220637,lead220637@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021116AbVxYz
220638,lead220638@example.com,2026-02-11,Lead,,Email Marketing,hubspot / email,
220639,lead220639@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021117AbVxYz
220640,lead220640@example.com,2026-02-11,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021118AbVxYz
220641,lead220641@example.com,2026-02-11,Lead,,Direct Traffic,(direct) / (none),
220812,lead220812@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021350AbVxYz
220813,lead220813@example.com,2026-02-12,Lead,,Direct Traffic,(direct) / (none),
220814,lead220814@example.com,2026-02-12,Lead,,Social Media,instagram / social,
220815,lead220815@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021351AbVxYz
220816,lead220816@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021352AbVxYz
220817,lead220817@example.com,2026-02-12,Lead,,Email Marketing,hubspot / email,
220818,lead220818@example.com,2026-02-12,Lead,,Direct Traffic,(direct) / (none),
220819,lead220819@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021353AbVxYz
220820,lead220820@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021354AbVxYz
220821,lead220821@example.com,2026-02-12,Lead,,Direct Traffic,(direct) / (none),
220822,lead220822@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021355AbVxYz
220823,lead220823@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021356AbVxYz
220824,lead220824@example.com,2026-02-12,Lead,,Direct Traffic,(direct) / (none),
220825,lead220825@example.com,2026-02-12,Lead,,Organic Search,google / organic,
220826,lead220826@example.com,2026-02-12,Lead,,Direct Traffic,(direct) / (none),
220827,lead220827@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021357AbVxYz
220828,lead220828@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021358AbVxYz
220829,lead220829@example.com,2026-02-12,Lead,,Social Media,instagram / social,
220830,lead220830@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021359AbVxYz
220831,lead220831@example.com,2026-02-12,Lead,,Organic Search,google / organic,
220832,lead220832@example.com,2026-02-12,Lead,,Email Marketing,hubspot / email,
220833,lead220833@example.com,2026-02-12,Lead,,Social Media,instagram / social,
220834,lead220834@example.com,2026-02-12,Lead,,Organic Search,google / organic,
220835,lead220835@example.com,2026-02-12,Customer,2026-02-15,Paid Search,google / cpc,Cj0KCQ42x00021360AbVxYz
220836,lead220836@example.com,2026-02-12,Lead,,Social Media,instagram / social,
220837,lead220837@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021361AbVxYz
220838,lead220838@example.com,2026-02-12,Lead,,Direct Traffic,(direct) / (none),
220839,lead220839@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021362AbVxYz
220840,lead220840@example.com,2026-02-12,Lead,,Direct Traffic,(direct) / (none),
220841,lead220841@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021363AbVxYz
220842,lead220842@example.com,2026-02-12,Lead,,Social Media,instagram / social,
220843,lead220843@example.com,2026-02-12,Lead,,Direct Traffic,(direct) / (none),
220844,lead220844@example.com,2026-02-12,Lead,,Organic Search,google / organic,
220845,lead220845@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021364AbVxYz
220846,lead220846@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021365AbVxYz
220847,lead220847@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021366AbVxYz
220848,lead220848@example.com,2026-02-12,Lead,,Social Media,instagram / social,
220849,lead220849@example.com,2026-02-12,Customer,2026-02-16,Email Marketing,hubspot / email,
220850,lead220850@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021367AbVxYz
220851,lead220851@example.com,2026-02-12,Lead,,Email Marketing,hubspot / email,
220852,lead220852@example.com,2026-02-12,Lead,,Organic Search,google / organic,
220853,lead220853@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021368AbVxYz
220854,lead220854@example.com,2026-02-12,Lead,,Direct Traffic,(direct) / (none),
220855,lead220855@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021369AbVxYz
220856,lead220856@example.com,2026-02-12,Lead,,Direct Traffic,(direct) / (none),
220857,lead220857@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021370AbVxYz
220858,lead220858@example.com,2026-02-12,Lead,,Email Marketing,hubspot / email,
220859,lead220859@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021371AbVxYz
220860,lead220860@example.com,2026-02-12,Lead,,Direct Traffic,(direct) / (none),
220861,lead220861@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021372AbVxYz
220862,lead220862@example.com,2026-02-12,Lead,,Email Marketing,hubspot / email,
220863,lead220863@example.com,2026-02-12,Customer,2026-02-20,Paid Search,google / cpc,Cj0KCQ42x00021373AbVxYz
220864,lead220864@example.com,2026-02-12,Lead,,Social Media,instagram / social,
220865,lead220865@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021374AbVxYz
220866,lead220866@example.com,2026-02-12,Lead,,Paid Search,google / cpc,Cj0KCQ42x00021375AbVxYz
220867,lead220867@example.com,2026-02-12,Lead,,Organic Search,google / organic,
